effect_type,source_type,filename,descriptor,target_text,scale,orig_target_sim,manip_target_sim,delta_target_sim
eq,mixture,mixture_EQ_gentle_0.8.wav,gentle,a gentle sound,0.8,0.08683072,0.07324675,-0.013583973
eq,mixture,mixture_EQ_gentle_1.0.wav,gentle,a gentle sound,1.0,0.08683072,0.054116666,-0.032714054
eq,mixture,mixture_EQ_hard_0.2.wav,hard,a hard sound,0.2,0.0011771228,-0.008890845,-0.010067968
eq,mixture,mixture_EQ_hard_0.4.wav,hard,a hard sound,0.4,0.0011771228,-0.027693326,-0.028870448
eq,mixture,mixture_EQ_hard_0.6.wav,hard,a hard sound,0.6,0.0011771228,0.015164607,0.013987484
eq,mixture,mixture_EQ_hard_0.8.wav,hard,a hard sound,0.8,0.0011771228,-0.012395491,-0.013572614
eq,mixture,mixture_EQ_hard_1.0.wav,hard,a hard sound,1.0,0.0011771228,0.0113929715,0.010215849
eq,mixture,mixture_EQ_harsh_0.2.wav,harsh,a harsh sound,0.2,-0.03908789,-0.04928539,-0.010197498
eq,mixture,mixture_EQ_harsh_0.4.wav,harsh,a harsh sound,0.4,-0.03908789,-0.0462242,-0.0071363077
eq,mixture,mixture_EQ_harsh_0.6.wav,harsh,a harsh sound,0.6,-0.03908789,-0.0233079,0.01577999
eq,mixture,mixture_EQ_harsh_0.8.wav,harsh,a harsh sound,0.8,-0.03908789,0.07012218,0.109210074
eq,mixture,mixture_EQ_harsh_1.0.wav,harsh,a harsh sound,1.0,-0.03908789,0.058690187,0.09777808
eq,mixture,mixture_EQ_heavy_0.2.wav,heavy,a heavy sound,0.2,0.03361499,0.0046910173,-0.028923972
eq,mixture,mixture_EQ_heavy_0.4.wav,heavy,a heavy sound,0.4,0.03361499,0.015893085,-0.017721904
eq,mixture,mixture_EQ_heavy_0.6.wav,heavy,a heavy sound,0.6,0.03361499,0.014576566,-0.019038424
eq,mixture,mixture_EQ_heavy_0.8.wav,heavy,a heavy sound,0.8,0.03361499,0.0063611893,-0.0272538
eq,mixture,mixture_EQ_heavy_1.0.wav,heavy,a heavy sound,1.0,0.03361499,0.052717708,0.019102719
eq,mixture,mixture_EQ_loud_0.2.wav,loud,a loud sound,0.2,-0.020324644,-0.036916673,-0.01659203
eq,mixture,mixture_EQ_loud_0.4.wav,loud,a loud sound,0.4,-0.020324644,-0.049377862,-0.029053219
eq,mixture,mixture_EQ_loud_0.6.wav,loud,a loud sound,0.6,-0.020324644,0.037055843,0.057380486
eq,mixture,mixture_EQ_loud_0.8.wav,loud,a loud sound,0.8,-0.020324644,-0.004969581,0.015355063
eq,mixture,mixture_EQ_loud_1.0.wav,loud,a loud sound,1.0,-0.020324644,0.0026430357,0.02296768
eq,mixture,mixture_EQ_mellow_0.2.wav,mellow,a mellow sound,0.2,0.14145286,0.16118768,0.019734815
eq,mixture,mixture_EQ_mellow_0.4.wav,mellow,a mellow sound,0.4,0.14145286,0.11415317,-0.027299695
eq,mixture,mixture_EQ_mellow_0.6.wav,mellow,a mellow sound,0.6,0.14145286,0.12013603,-0.021316834
eq,mixture,mixture_EQ_mellow_0.8.wav,mellow,a mellow sound,0.8,0.14145286,0.13212916,-0.009323701
eq,mixture,mixture_EQ_mellow_1.0.wav,mellow,a mellow sound,1.0,0.14145286,0.14520791,0.003755048
eq,mixture,mixture_EQ_peaceful_0.2.wav,peaceful,a peaceful sound,0.2,0.104762,0.08594266,-0.01881934
eq,mixture,mixture_EQ_peaceful_0.4.wav,peaceful,a peaceful sound,0.4,0.104762,0.07979827,-0.024963737
eq,mixture,mixture_EQ_peaceful_0.6.wav,peaceful,a peaceful sound,0.6,0.104762,0.07424274,-0.030519262
eq,mixture,mixture_EQ_peaceful_0.8.wav,peaceful,a peaceful sound,0.8,0.104762,0.09643704,-0.008324966
eq,mixture,mixture_EQ_peaceful_1.0.wav,peaceful,a peaceful sound,1.0,0.104762,0.10479323,3.1225383e-05
eq,mixture,mixture_EQ_sharp_0.2.wav,sharp,a sharp sound,0.2,-0.04091219,-0.04597523,-0.005063042
eq,mixture,mixture_EQ_sharp_0.4.wav,sharp,a sharp sound,0.4,-0.04091219,-0.031443294,0.009468894
eq,mixture,mixture_EQ_sharp_0.6.wav,sharp,a sharp sound,0.6,-0.04091219,-0.016050681,0.024861507
eq,mixture,mixture_EQ_sharp_0.8.wav,sharp,a sharp sound,0.8,-0.04091219,-0.012428754,0.028483436
eq,mixture,mixture_EQ_sharp_1.0.wav,sharp,a sharp sound,1.0,-0.04091219,0.08288145,0.12379364
eq,mixture,mixture_EQ_smooth_0.2.wav,smooth,a smooth sound,0.2,0.1156176,0.12050471,0.004887104
eq,mixture,mixture_EQ_smooth_0.4.wav,smooth,a smooth sound,0.4,0.1156176,0.1281263,0.01250869
eq,mixture,mixture_EQ_smooth_0.6.wav,smooth,a smooth sound,0.6,0.1156176,0.1429199,0.027302295
eq,mixture,mixture_EQ_smooth_0.8.wav,smooth,a smooth sound,0.8,0.1156176,0.10073698,-0.01488062
eq,mixture,mixture_EQ_smooth_1.0.wav,smooth,a smooth sound,1.0,0.1156176,0.19786718,0.08224958
eq,mixture,mixture_EQ_soft_0.2.wav,soft,a soft sound,0.2,0.050868653,0.048443593,-0.0024250597
eq,mixture,mixture_EQ_soft_0.4.wav,soft,a soft sound,0.4,0.050868653,0.06530465,0.014435999
eq,mixture,mixture_EQ_soft_0.6.wav,soft,a soft sound,0.6,0.050868653,0.046177767,-0.0046908855
eq,mixture,mixture_EQ_soft_0.8.wav,soft,a soft sound,0.8,0.050868653,0.057439968,0.006571315
eq,mixture,mixture_EQ_soft_1.0.wav,soft,a soft sound,1.0,0.050868653,0.029018482,-0.02185017
eq,mixture,mixture_EQ_soothing_0.2.wav,soothing,a soothing sound,0.2,0.14388403,0.11383068,-0.030053355
eq,mixture,mixture_EQ_soothing_0.4.wav,soothing,a soothing sound,0.4,0.14388403,0.1448192,0.0009351671
eq,mixture,mixture_EQ_soothing_0.6.wav,soothing,a soothing sound,0.6,0.14388403,0.1467016,0.0028175712
eq,mixture,mixture_EQ_soothing_0.8.wav,soothing,a soothing sound,0.8,0.14388403,0.1274068,-0.016477227
eq,mixture,mixture_EQ_soothing_1.0.wav,soothing,a soothing sound,1.0,0.14388403,0.1577078,0.013823763
eq,mixture,mixture_EQ_tinny_0.2.wav,tinny,a tinny sound,0.2,0.018560983,0.017585414,-0.0009755697
eq,mixture,mixture_EQ_tinny_0.4.wav,tinny,a tinny sound,0.4,0.018560983,0.0932604,0.07469942
eq,mixture,mixture_EQ_tinny_0.6.wav,tinny,a tinny sound,0.6,0.018560983,-0.002706265,-0.021267248
eq,mixture,mixture_EQ_tinny_0.8.wav,tinny,a tinny sound,0.8,0.018560983,0.051009893,0.03244891
eq,mixture,mixture_EQ_tinny_1.0.wav,tinny,a tinny sound,1.0,0.018560983,0.013020508,-0.0055404752
eq,mixture,mixture_EQ_warm_0.2.wav,warm,a warm sound,0.2,0.108795,0.087657005,-0.021137998
eq,mixture,mixture_EQ_warm_0.4.wav,warm,a warm sound,0.4,0.108795,0.13815895,0.029363945
eq,mixture,mixture_EQ_warm_0.6.wav,warm,a warm sound,0.6,0.108795,0.0992883,-0.009506702
eq,mixture,mixture_EQ_warm_0.8.wav,warm,a warm sound,0.8,0.108795,0.12395827,0.015163265
eq,mixture,mixture_EQ_warm_1.0.wav,warm,a warm sound,1.0,0.108795,0.16958016,0.06078516
reverb,guitar,guitar_reverb_bass_0.2.wav,bass,a bass sound,0.2,0.11546019,0.15001307,0.034552887
reverb,guitar,guitar_reverb_bass_0.4.wav,bass,a bass sound,0.4,0.11546019,0.090569474,-0.024890713
reverb,guitar,guitar_reverb_bass_0.6.wav,bass,a bass sound,0.6,0.11546019,0.11097273,-0.004487455
reverb,guitar,guitar_reverb_bass_0.8.wav,bass,a bass sound,0.8,0.11546019,0.09225101,-0.023209177
reverb,guitar,guitar_reverb_bass_1.0.wav,bass,a bass sound,1.0,0.11546019,0.07804121,-0.037418976
reverb,guitar,guitar_reverb_big_0.2.wav,big,a big sound,0.2,0.045730717,0.05026737,0.004536651
reverb,guitar,guitar_reverb_big_0.4.wav,big,a big sound,0.4,0.045730717,0.078733265,0.033002548
reverb,guitar,guitar_reverb_big_0.6.wav,big,a big sound,0.6,0.045730717,0.09900323,0.053272516
reverb,guitar,guitar_reverb_big_0.8.wav,big,a big sound,0.8,0.045730717,0.095407136,0.04967642
reverb,guitar,guitar_reverb_big_1.0.wav,big,a big sound,1.0,0.045730717,0.07396425,0.028233536
reverb,guitar,guitar_reverb_church_0.2.wav,church,a church sound,0.2,0.048698224,0.12594712,0.07724889
reverb,guitar,guitar_reverb_church_0.4.wav,church,a church sound,0.4,0.048698224,0.15400346,0.10530523
reverb,guitar,guitar_reverb_church_0.6.wav,church,a church sound,0.6,0.048698224,0.1683581,0.11965988
reverb,guitar,guitar_reverb_church_0.8.wav,church,a church sound,0.8,0.048698224,0.18564138,0.13694316
reverb,guitar,guitar_reverb_church_1.0.wav,church,a church sound,1.0,0.048698224,0.21498632,0.16628811
reverb,guitar,guitar_reverb_clear_0.2.wav,clear,a clear sound,0.2,0.0937158,0.1738503,0.080134496
reverb,guitar,guitar_reverb_clear_0.4.wav,clear,a clear sound,0.4,0.0937158,0.16192536,0.06820956
reverb,guitar,guitar_reverb_clear_0.6.wav,clear,a clear sound,0.6,0.0937158,0.16186418,0.068148375
reverb,guitar,guitar_reverb_clear_0.8.wav,clear,a clear sound,0.8,0.0937158,0.14441693,0.050701126
reverb,guitar,guitar_reverb_clear_1.0.wav,clear,a clear sound,1.0,0.0937158,0.11308688,0.019371077
reverb,guitar,guitar_reverb_deep_0.2.wav,deep,a deep sound,0.2,0.051019818,0.080972545,0.029952727
reverb,guitar,guitar_reverb_deep_0.4.wav,deep,a deep sound,0.4,0.051019818,0.10612282,0.055103004
reverb,guitar,guitar_reverb_deep_0.6.wav,deep,a deep sound,0.6,0.051019818,0.1053863,0.054366484
reverb,guitar,guitar_reverb_deep_0.8.wav,deep,a deep sound,0.8,0.051019818,0.11331497,0.062295154
reverb,guitar,guitar_reverb_deep_1.0.wav,deep,a deep sound,1.0,0.051019818,0.14147355,0.09045373
reverb,guitar,guitar_reverb_distant_0.2.wav,distant,a distant sound,0.2,-0.041343983,0.06757971,0.10892369
reverb,guitar,guitar_reverb_distant_0.4.wav,distant,a distant sound,0.4,-0.041343983,0.077390894,0.11873488
reverb,guitar,guitar_reverb_distant_0.6.wav,distant,a distant sound,0.6,-0.041343983,0.07411704,0.11546102
reverb,guitar,guitar_reverb_distant_0.8.wav,distant,a distant sound,0.8,-0.041343983,0.08366801,0.125012
reverb,guitar,guitar_reverb_distant_1.0.wav,distant,a distant sound,1.0,-0.041343983,0.09585777,0.13720176
reverb,guitar,guitar_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,0.12406981,0.06748948,-0.056580327
reverb,guitar,guitar_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,0.12406981,0.07315417,-0.050915644
reverb,guitar,guitar_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,0.12406981,0.08867835,-0.035391457
reverb,guitar,guitar_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,0.12406981,0.12500083,0.00093102455
reverb,guitar,guitar_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,0.12406981,0.110199444,-0.013870366
reverb,guitar,guitar_reverb_echo_0.2.wav,echo,an echo sound,0.2,0.029683437,0.09888558,0.06920214
reverb,guitar,guitar_reverb_echo_0.4.wav,echo,an echo sound,0.4,0.029683437,0.13331354,0.103630096
reverb,guitar,guitar_reverb_echo_0.6.wav,echo,an echo sound,0.6,0.029683437,0.13176855,0.10208511
reverb,guitar,guitar_reverb_echo_0.8.wav,echo,an echo sound,0.8,0.029683437,0.1470632,0.117379755
reverb,guitar,guitar_reverb_echo_1.0.wav,echo,an echo sound,1.0,0.029683437,0.12939365,0.09971021
reverb,guitar,guitar_reverb_hall_0.2.wav,hall,a hall sound,0.2,-0.00031836703,0.08334164,0.08366001
reverb,guitar,guitar_reverb_hall_0.4.wav,hall,a hall sound,0.4,-0.00031836703,0.09592709,0.09624545
reverb,guitar,guitar_reverb_hall_0.6.wav,hall,a hall sound,0.6,-0.00031836703,0.10592829,0.10624665
reverb,guitar,guitar_reverb_hall_0.8.wav,hall,a hall sound,0.8,-0.00031836703,0.13374569,0.13406405
reverb,guitar,guitar_reverb_hall_1.0.wav,hall,a hall sound,1.0,-0.00031836703,0.1064173,0.10673566
reverb,guitar,guitar_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,-0.02624297,0.05418813,0.080431096
reverb,guitar,guitar_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,-0.02624297,0.103575096,0.12981807
reverb,guitar,guitar_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,-0.02624297,0.13984881,0.16609178
reverb,guitar,guitar_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,-0.02624297,0.14000864,0.16625161
reverb,guitar,guitar_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,-0.02624297,0.16261482,0.1888578
reverb,guitar,guitar_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.0970598,0.15736416,0.06030436
reverb,guitar,guitar_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.0970598,0.17477044,0.07771064
reverb,guitar,guitar_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.0970598,0.14527221,0.04821241
reverb,guitar,guitar_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.0970598,0.13088576,0.033825964
reverb,guitar,guitar_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.0970598,0.119714975,0.022655174
reverb,guitar,guitar_reverb_loud_0.2.wav,loud,a loud sound,0.2,0.040775683,-0.039868534,-0.08064422
reverb,guitar,guitar_reverb_loud_0.4.wav,loud,a loud sound,0.4,0.040775683,0.013515845,-0.027259838
reverb,guitar,guitar_reverb_loud_0.6.wav,loud,a loud sound,0.6,0.040775683,0.01098945,-0.029786233
reverb,guitar,guitar_reverb_loud_0.8.wav,loud,a loud sound,0.8,0.040775683,-0.03230415,-0.07307983
reverb,guitar,guitar_reverb_loud_1.0.wav,loud,a loud sound,1.0,0.040775683,-0.038156494,-0.07893218
reverb,guitar,guitar_reverb_low_0.2.wav,low,a low sound,0.2,0.032559946,0.021398734,-0.011161212
reverb,guitar,guitar_reverb_low_0.4.wav,low,a low sound,0.4,0.032559946,0.08801576,0.05545581
reverb,guitar,guitar_reverb_low_0.6.wav,low,a low sound,0.6,0.032559946,0.082046285,0.04948634
reverb,guitar,guitar_reverb_low_0.8.wav,low,a low sound,0.8,0.032559946,0.11084108,0.078281134
reverb,guitar,guitar_reverb_low_1.0.wav,low,a low sound,1.0,0.032559946,0.10312082,0.07056087
reverb,guitar,guitar_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,0.019012313,0.053210814,0.0341985
reverb,guitar,guitar_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,0.019012313,0.06343916,0.044426847
reverb,guitar,guitar_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,0.019012313,0.07973078,0.060718466
reverb,guitar,guitar_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,0.019012313,0.04405938,0.025047068
reverb,guitar,guitar_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,0.019012313,0.084650554,0.065638244
reverb,guitar,guitar_reverb_sad_0.2.wav,sad,a sad sound,0.2,0.091240965,0.18416688,0.09292591
reverb,guitar,guitar_reverb_sad_0.4.wav,sad,a sad sound,0.4,0.091240965,0.23354591,0.14230496
reverb,guitar,guitar_reverb_sad_0.6.wav,sad,a sad sound,0.6,0.091240965,0.23650835,0.1452674
reverb,guitar,guitar_reverb_sad_0.8.wav,sad,a sad sound,0.8,0.091240965,0.24225655,0.15101558
reverb,guitar,guitar_reverb_sad_1.0.wav,sad,a sad sound,1.0,0.091240965,0.20620549,0.11496452
reverb,guitar,guitar_reverb_soft_0.2.wav,soft,a soft sound,0.2,0.054664902,0.14038886,0.08572396
reverb,guitar,guitar_reverb_soft_0.4.wav,soft,a soft sound,0.4,0.054664902,0.1101222,0.055457294
reverb,guitar,guitar_reverb_soft_0.6.wav,soft,a soft sound,0.6,0.054664902,0.13876551,0.08410061
reverb,guitar,guitar_reverb_soft_0.8.wav,soft,a soft sound,0.8,0.054664902,0.11394119,0.05927629
reverb,guitar,guitar_reverb_soft_1.0.wav,soft,a soft sound,1.0,0.054664902,0.07916577,0.02450087
reverb,guitar,guitar_reverb_spacious_0.2.wav,spacious,a spacious sound,0.2,0.012123738,0.115473755,0.10335001
reverb,guitar,guitar_reverb_spacious_0.4.wav,spacious,a spacious sound,0.4,0.012123738,0.1275246,0.11540086
reverb,guitar,guitar_reverb_spacious_0.6.wav,spacious,a spacious sound,0.6,0.012123738,0.13230577,0.12018203
reverb,guitar,guitar_reverb_spacious_0.8.wav,spacious,a spacious sound,0.8,0.012123738,0.127982,0.115858264
reverb,guitar,guitar_reverb_spacious_1.0.wav,spacious,a spacious sound,1.0,0.012123738,0.12604535,0.113921605
reverb,guitar,guitar_reverb_strong_0.2.wav,strong,a strong sound,0.2,0.03385669,0.060741734,0.026885044
reverb,guitar,guitar_reverb_strong_0.4.wav,strong,a strong sound,0.4,0.03385669,0.075501084,0.041644394
reverb,guitar,guitar_reverb_strong_0.6.wav,strong,a strong sound,0.6,0.03385669,0.0074671917,-0.026389498
reverb,guitar,guitar_reverb_strong_0.8.wav,strong,a strong sound,0.8,0.03385669,0.026681505,-0.007175185
reverb,guitar,guitar_reverb_strong_1.0.wav,strong,a strong sound,1.0,0.03385669,0.00958807,-0.02426862
reverb,guitar,guitar_reverb_tinny_0.2.wav,tinny,a tinny sound,0.2,0.13438228,0.051254008,-0.08312827
reverb,guitar,guitar_reverb_tinny_0.4.wav,tinny,a tinny sound,0.4,0.13438228,0.08670975,-0.047672525
reverb,guitar,guitar_reverb_tinny_0.6.wav,tinny,a tinny sound,0.6,0.13438228,0.069039814,-0.06534246
reverb,guitar,guitar_reverb_tinny_0.8.wav,tinny,a tinny sound,0.8,0.13438228,0.07821163,-0.05617065
reverb,guitar,guitar_reverb_tinny_1.0.wav,tinny,a tinny sound,1.0,0.13438228,0.06978064,-0.06460164
reverb,guitar,guitar_reverb_warm_0.2.wav,warm,a warm sound,0.2,0.09310584,0.14623266,0.053126827
reverb,guitar,guitar_reverb_warm_0.4.wav,warm,a warm sound,0.4,0.09310584,0.15424973,0.06114389
reverb,guitar,guitar_reverb_warm_0.6.wav,warm,a warm sound,0.6,0.09310584,0.14868231,0.055576473
reverb,guitar,guitar_reverb_warm_0.8.wav,warm,a warm sound,0.8,0.09310584,0.15304828,0.05994244
reverb,guitar,guitar_reverb_warm_1.0.wav,warm,a warm sound,1.0,0.09310584,0.19419253,0.10108669
reverb,piano,test_piano_reverb_bass_0.2.wav,bass,a bass sound,0.2,0.07850081,0.07445977,-0.0040410385
reverb,piano,test_piano_reverb_bass_0.4.wav,bass,a bass sound,0.4,0.07850081,0.09904462,0.020543814
reverb,piano,test_piano_reverb_bass_0.6.wav,bass,a bass sound,0.6,0.07850081,0.098879814,0.020379007
reverb,piano,test_piano_reverb_bass_0.8.wav,bass,a bass sound,0.8,0.07850081,0.1379657,0.059464887
reverb,piano,test_piano_reverb_bass_1.0.wav,bass,a bass sound,1.0,0.07850081,0.16483974,0.08633894
reverb,piano,test_piano_reverb_big_0.2.wav,big,a big sound,0.2,0.070267186,0.08986974,0.019602552
reverb,piano,test_piano_reverb_big_0.4.wav,big,a big sound,0.4,0.070267186,0.10012491,0.029857725
reverb,piano,test_piano_reverb_big_0.6.wav,big,a big sound,0.6,0.070267186,0.15223691,0.08196972
reverb,piano,test_piano_reverb_big_0.8.wav,big,a big sound,0.8,0.070267186,0.093386844,0.023119658
reverb,piano,test_piano_reverb_big_1.0.wav,big,a big sound,1.0,0.070267186,0.106452286,0.0361851
reverb,piano,test_piano_reverb_church_0.2.wav,church,a church sound,0.2,0.187661,0.15990773,-0.027753279
reverb,piano,test_piano_reverb_church_0.4.wav,church,a church sound,0.4,0.187661,0.17759992,-0.010061085
reverb,piano,test_piano_reverb_church_0.6.wav,church,a church sound,0.6,0.187661,0.17659225,-0.011068761
reverb,piano,test_piano_reverb_church_0.8.wav,church,a church sound,0.8,0.187661,0.26248634,0.07482533
reverb,piano,test_piano_reverb_church_1.0.wav,church,a church sound,1.0,0.187661,0.21770576,0.03004475
reverb,piano,test_piano_reverb_clear_0.2.wav,clear,a clear sound,0.2,0.12708372,0.16222477,0.03514105
reverb,piano,test_piano_reverb_clear_0.4.wav,clear,a clear sound,0.4,0.12708372,0.12684308,-0.00024063885
reverb,piano,test_piano_reverb_clear_0.6.wav,clear,a clear sound,0.6,0.12708372,0.10258387,-0.024499848
reverb,piano,test_piano_reverb_clear_0.8.wav,clear,a clear sound,0.8,0.12708372,0.115911014,-0.011172704
reverb,piano,test_piano_reverb_clear_1.0.wav,clear,a clear sound,1.0,0.12708372,0.13314846,0.006064743
reverb,piano,test_piano_reverb_deep_0.2.wav,deep,a deep sound,0.2,0.1004221,0.100896925,0.0004748255
reverb,piano,test_piano_reverb_deep_0.4.wav,deep,a deep sound,0.4,0.1004221,0.12955283,0.029130727
reverb,piano,test_piano_reverb_deep_0.6.wav,deep,a deep sound,0.6,0.1004221,0.12039091,0.019968808
reverb,piano,test_piano_reverb_deep_0.8.wav,deep,a deep sound,0.8,0.1004221,0.13142963,0.031007528
reverb,piano,test_piano_reverb_deep_1.0.wav,deep,a deep sound,1.0,0.1004221,0.15298444,0.05256234
reverb,piano,test_piano_reverb_distant_0.2.wav,distant,a distant sound,0.2,0.11466018,0.14134294,0.026682757
reverb,piano,test_piano_reverb_distant_0.4.wav,distant,a distant sound,0.4,0.11466018,0.14140114,0.02674096
reverb,piano,test_piano_reverb_distant_0.6.wav,distant,a distant sound,0.6,0.11466018,0.12945281,0.014792629
reverb,piano,test_piano_reverb_distant_0.8.wav,distant,a distant sound,0.8,0.11466018,0.12053109,0.0058709085
reverb,piano,test_piano_reverb_distant_1.0.wav,distant,a distant sound,1.0,0.11466018,0.15904585,0.044385664
reverb,piano,test_piano_reverb_distorted_0.2.wav,distorted,a distorted sound,0.2,-0.004424258,-0.001833342,0.0025909161
reverb,piano,test_piano_reverb_distorted_0.4.wav,distorted,a distorted sound,0.4,-0.004424258,0.050412685,0.054836944
reverb,piano,test_piano_reverb_distorted_0.6.wav,distorted,a distorted sound,0.6,-0.004424258,0.032670368,0.037094627
reverb,piano,test_piano_reverb_distorted_0.8.wav,distorted,a distorted sound,0.8,-0.004424258,0.035875022,0.04029928
reverb,piano,test_piano_reverb_distorted_1.0.wav,distorted,a distorted sound,1.0,-0.004424258,0.10254559,0.10696985
reverb,piano,test_piano_reverb_echo_0.2.wav,echo,an echo sound,0.2,0.054135315,0.047016084,-0.007119231
reverb,piano,test_piano_reverb_echo_0.4.wav,echo,an echo sound,0.4,0.054135315,0.056967147,0.0028318316
reverb,piano,test_piano_reverb_echo_0.6.wav,echo,an echo sound,0.6,0.054135315,0.07983541,0.025700092
reverb,piano,test_piano_reverb_echo_0.8.wav,echo,an echo sound,0.8,0.054135315,0.07531826,0.021182947
reverb,piano,test_piano_reverb_echo_1.0.wav,echo,an echo sound,1.0,0.054135315,0.09410101,0.039965697
reverb,piano,test_piano_reverb_hall_0.2.wav,hall,a hall sound,0.2,0.13570195,0.16016188,0.024459928
reverb,piano,test_piano_reverb_hall_0.4.wav,hall,a hall sound,0.4,0.13570195,0.15537909,0.019677132
reverb,piano,test_piano_reverb_hall_0.6.wav,hall,a hall sound,0.6,0.13570195,0.14843279,0.012730837
reverb,piano,test_piano_reverb_hall_0.8.wav,hall,a hall sound,0.8,0.13570195,0.14551689,0.009814933
reverb,piano,test_piano_reverb_hall_1.0.wav,hall,a hall sound,1.0,0.13570195,0.16363683,0.027934879
reverb,piano,test_piano_reverb_haunting_0.2.wav,haunting,a haunting sound,0.2,0.14187032,0.15337656,0.011506245
reverb,piano,test_piano_reverb_haunting_0.4.wav,haunting,a haunting sound,0.4,0.14187032,0.1563088,0.01443848
reverb,piano,test_piano_reverb_haunting_0.6.wav,haunting,a haunting sound,0.6,0.14187032,0.19777814,0.055907816
reverb,piano,test_piano_reverb_haunting_0.8.wav,haunting,a haunting sound,0.8,0.14187032,0.21158618,0.06971586
reverb,piano,test_piano_reverb_haunting_1.0.wav,haunting,a haunting sound,1.0,0.14187032,0.2149632,0.07309288
reverb,piano,test_piano_reverb_hollow_0.2.wav,hollow,a hollow sound,0.2,0.11808501,0.11080764,-0.0072773695
reverb,piano,test_piano_reverb_hollow_0.4.wav,hollow,a hollow sound,0.4,0.11808501,0.13020177,0.01211676
reverb,piano,test_piano_reverb_hollow_0.6.wav,hollow,a hollow sound,0.6,0.11808501,0.11473203,-0.0033529848
reverb,piano,test_piano_reverb_hollow_0.8.wav,hollow,a hollow sound,0.8,0.11808501,0.13068125,0.012596235
reverb,piano,test_piano_reverb_hollow_1.0.wav,hollow,a hollow sound,1.0,0.11808501,0.21491574,0.096830726
reverb,piano,test_piano_reverb_loud_0.2.wav,loud,a loud sound,0.2,-0.008604157,-0.006010052,0.002594105
reverb,piano,test_piano_reverb_loud_0.4.wav,loud,a loud sound,0.4,-0.008604157,-0.018962372,-0.010358215
reverb,piano,test_piano_reverb_loud_0.6.wav,loud,a loud sound,0.6,-0.008604157,0.023787662,0.03239182
reverb,piano,test_piano_reverb_loud_0.8.wav,loud,a loud sound,0.8,-0.008604157,-0.0055471174,0.0030570393
reverb,piano,test_piano_reverb_loud_1.0.wav,loud,a loud sound,1.0,-0.008604157,-0.018592931,-0.009988775
reverb,piano,test_piano_reverb_low_0.2.wav,low,a low sound,0.2,0.08228768,0.10348138,0.021193705
reverb,piano,test_piano_reverb_low_0.4.wav,low,a low sound,0.4,0.08228768,0.08490711,0.0026194304
reverb,piano,test_piano_reverb_low_0.6.wav,low,a low sound,0.6,0.08228768,0.09162771,0.009340033
reverb,piano,test_piano_reverb_low_0.8.wav,low,a low sound,0.8,0.08228768,0.073117666,-0.009170011
reverb,piano,test_piano_reverb_low_1.0.wav,low,a low sound,1.0,0.08228768,0.08263247,0.00034479052
reverb,piano,test_piano_reverb_muffled_0.2.wav,muffled,a muffled sound,0.2,0.07396101,0.0944328,0.020471789
reverb,piano,test_piano_reverb_muffled_0.4.wav,muffled,a muffled sound,0.4,0.07396101,0.07549923,0.0015382171
reverb,piano,test_piano_reverb_muffled_0.6.wav,muffled,a muffled sound,0.6,0.07396101,0.09707554,0.023114525
reverb,piano,test_piano_reverb_muffled_0.8.wav,muffled,a muffled sound,0.8,0.07396101,0.11784613,0.04388512
reverb,piano,test_piano_reverb_muffled_1.0.wav,muffled,a muffled sound,1.0,0.07396101,0.12454077,0.050579756
reverb,piano,test_piano_reverb_sad_0.2.wav,sad,a sad sound,0.2,0.25386792,0.26686764,0.012999713
reverb,piano,test_piano_reverb_sad_0.4.wav,sad,a sad sound,0.4,0.25386792,0.2689392,0.015071273
reverb,piano,test_piano_reverb_sad_0.6.wav,sad,a sad sound,0.6,0.25386792,0.28989655,0.036028624
reverb,piano,test_piano_reverb_sad_0.8.wav,sad,a sad sound,0.8,0.25386792,0.27570945,0.021841526
reverb,piano,test_piano_reverb_sad_1.0.wav,sad,a sad sound,1.0,0.25386792,0.30023935,0.04637143
reverb,piano,test_piano_reverb_soft_0.2.wav,soft,a soft sound,0.2,0.17826095,0.20635471,0.028093755
reverb,piano,test_piano_reverb_soft_0.4.wav,soft,a soft sound,0.4,0.17826095,0.19829674,0.020035788
